duration(s);cost;bonus;route
9.97;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.99;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.99;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.97;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.98;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.97;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.97;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
10.00;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.96;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.96;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.95;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.96;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.96;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.97;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.96;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.98;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.97;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.96;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
10.00;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
9.99;7458;30721;[0, 50, 13, 98, 96, 25, 95, 94, 39, 91, 22, 88, 35, 87, 12, 84, 21, 82, 19, 80, 79, 78, 45, 77, 33, 76, 49, 75, 74, 9, 73, 72, 68, 3, 71, 70, 66, 65, 64, 63, 11, 62, 18, 61, 38, 59, 58, 54, 6, 52, 53]
